id   |nome                                                        |precoCusto|precoVenda|ncm     |referencia    |dataCriacao        
12225|REFRIG SPOOL.GUARANA.2L                                     |105,00    |35000,00  |010110  |              |12/10/2015 10:19:37
12226|REFRIG SPOOL.LARANJA.2L                                     |70,00     |35000,00  |010110  |              |12/10/2015 10:19:37
12227|REFRIG SPOOL ABACAXI                                        |105,00    |35000,00  |010110  |              |12/10/2015 10:19:37
12228|VEJA X14 LIMP P.2EM1 1L                                     |270,00    |54000,00  |01011090|              |12/10/2015 10:19:37
12229|ALVEJANTE BRILHANTE 1L                                      |99,00     |32900,00  |01011090|              |12/10/2015 10:19:37
12230|REFRIG KUAT.GUARANA.1,5L                                    |224,00    |56000,00  |01011090|              |12/10/2015 10:19:37
12231|BEBIDA VODKA.KRISKOF.960ML                                  |0,00      |60000,00  |01011090|              |12/10/2015 10:19:37
12232|SUCO KAPO.UVA.200ML                                         |20,00     |20000,00  |22021000|              |12/10/2015 10:19:37
12233|COND SKALA.ABACATE.PLUS.350ML                               |176,00    |44000,00  |01011090|              |12/10/2015 10:19:37
12234|MASSA P BOLO SAB.BAUNI.400G                                 |0,00      |40000,00  |19023000|              |12/10/2015 10:19:37
12235|DESOD REXONA BAMBOO WOMEM105G                               |345,00    |115000,00 |330720  |              |12/10/2015 10:19:37
12236|GELATINA ROYAL LIMAO.35GM                                   |19,00     |9500,00   |01011090|              |12/10/2015 10:19:37
12237|AZEITONA LA VIOLETERA.500G                                  |185,00    |92500,00  |01011090|              |12/10/2015 10:19:37
12238|ESCOVA SANIT.SANIPRIN                                       |113,00    |22500,00  |01011090|              |12/10/2015 10:19:37
12239|BISC P.TEMPO LEITE JUNIOR180G                               |41,00     |20500,00  |01011090|              |12/10/2015 10:19:37
12240|AGUARDENTE PIRAS.21 965ML                                   |0,00      |38700,00  |01011090|              |12/10/2015 10:19:37
12241|ACUCAR CRISTAL.BOM.GOSTO.5KL                                |271,00    |90300,00  |01011090|              |12/10/2015 10:19:37
12242|ACUCAR CRISTAL.BOM.GOSTO.2KL                                |218,00    |43500,00  |060290  |              |12/10/2015 10:19:37
12243|SABONETE PROTEX.BALANCE90G                                  |113,00    |22500,00  |34011190|              |12/10/2015 10:19:37
12244|SABONETE                                                    |64,00     |21300,00  |01011090|              |12/10/2015 10:19:37
12245|SABONETE PHEBO.F.DA.MANHA90GM                               |113,00    |22500,00  |34011190|              |12/10/2015 10:19:37
12246|CREME DEN.COLGAT.TRIP.ACAO90G                               |59,00     |19500,00  |01011090|              |12/10/2015 10:19:37
12247|BALA FREEG.L.CATS.MORANG700G                                |0,00      |47000,00  |01011090|              |12/10/2015 10:19:37
12248|BISC SORTIDO.DOCE.1.600GM                                   |80,00     |79900,00  |01011090|              |12/10/2015 10:19:37
12249|CHOC PRESTIGI.NESTLE.33G                                    |0,00      |16000,00  |18063110|              |12/10/2015 10:19:37
12250|VINHO SAO.BERNADO.1.5L                                      |268,00    |53500,00  |01011090|              |12/10/2015 10:19:37
12251|VINHO SAO.BERNADO.870ML                                     |175,00    |43800,00  |01011090|              |12/10/2015 10:19:37
12252|PALMITO IMPERADOR INT.VD.300G                               |0,00      |122500,00 |01011090|              |12/10/2015 10:19:37
12253|SABONETE PALM.SUAVE.150G                                    |40,00     |19900,00  |34011190|              |12/10/2015 10:19:37
12254|SABONETE PALM.SUAVE.90G                                     |56,00     |14000,00  |34011190|              |12/10/2015 10:19:37
12255|CAFE CARREIRO 250G                                          |0,00      |45000,00  |01011090|              |12/10/2015 10:19:37
12256|SHAMPOO SKALA.ABACATEPLU350ML                               |68,00     |34000,00  |01011090|              |12/10/2015 10:19:37
12257|MASSA P/BOLO.SABO.BAUNI.400G                                |73,00     |36500,00  |01011090|              |12/10/2015 10:19:37
12258|CERVEJA BRAHMA CHOPP 350ML                                  |60,00     |30000,00  |22030000|              |12/10/2015 10:19:37
12259|REFRIG SUKITA LARANJA 2L                                    |325,00    |65000,00  |01011090|              |12/10/2015 10:19:37
12260|DESINF PLYLAR.LAVANDO.2L                                    |54,00     |26800,00  |01011090|              |12/10/2015 10:19:37
12261|DESINF POLYLAR.LAVANDO500ML                                 |36,00     |12100,00  |01011090|              |12/10/2015 10:19:37
12262|DESINF POLYLAR.CITRUS500ML                                  |12,00     |12100,00  |01011090|              |12/10/2015 10:19:37
12263|PEDRA SANIT.ODOREX.EUCALIP30G                               |22,00     |11000,00  |380850  |              |12/10/2015 10:19:37
12264|CERA AUTO.POLYAUTO.200ML                                    |0,00      |34000,00  |01011090|              |12/10/2015 10:19:37
12265|PEDRA SANITARIA.ODOREX.30G                                  |11,00     |11000,00  |380850  |              |12/10/2015 10:19:37
12266|LAMPADA SYLVANIA.60W                                        |58,00     |14500,00  |01011090|              |12/10/2015 10:19:37
12267|ESCOVA INFANTIL CONDOR 2 UND                                |75,00     |15000,00  |01011090|              |12/10/2015 10:19:37
12268|ESCOVA CONCDOR.ADULTO.MEDIA                                 |85,00     |17000,00  |01011090|              |12/10/2015 10:19:37
12269|ACUCAR CRISTAL.SAB.CRISTAL2KG                               |150,00    |30000,00  |01011090|              |12/10/2015 10:19:37
12270|BISC TORTIX CHOC.160G                                       |78,00     |26000,00  |01011090|              |12/10/2015 10:19:37
12271|BISC TORTIX MORANGO 160G                                    |20,00     |19500,00  |01011090|              |12/10/2015 10:19:37
12272|ABS NATURELLA.NOTURNO.C/ABAS                                |158,00    |39500,00  |01011090|              |12/10/2015 10:19:37
12273|MILHO DE.PIPOCA.SABORELLE500G                               |14,00     |14000,00  |01011090|              |12/10/2015 10:19:37
12274|SABAO PO.POP.LIMP.PERF.1KG                                  |180,00    |36000,00  |01011090|              |12/10/2015 10:19:37
12275|SABAO PD.COCO.GEO.150GM                                     |0,00      |26500,00  |01011090|              |12/10/2015 10:19:37
12276|COPO DESCARTAVEL.FAMILIA200ML                               |46,00     |23000,00  |01011090|              |12/10/2015 10:19:37
12277|AGUA SANITARIA QBOA 5L                                      |120,00    |119500,00 |28289011|              |12/10/2015 10:19:37
12278|BEBIDA CAN.YPIOC.OURO.PAL960M                               |0,00      |182000,00 |01011090|              |12/10/2015 10:19:37
12279|COND SEDA SOS CRESC. 350ML                                  |135,00    |67500,00  |01011090|              |12/10/2015 10:19:37
12280|COND SEDA CAM. DESTACDAS 350M                               |68,00     |67500,00  |01011090|              |12/10/2015 10:19:37
12281|DESINF POLYLAR.CITRUS.2L                                    |0,00      |26800,00  |01011090|              |12/10/2015 10:19:37
12282|CERVEJA ANTARCTICA PILSEN 350ML                             |0,00      |35000,00  |22030000|              |12/10/2015 10:19:37
12283|AMAC POLILAR.CLASSIC.2L                                     |30,00     |29800,00  |380991  |              |12/10/2015 10:19:37
12284|FIO DENTAL FIO DENT 100M                                    |80,00     |19900,00  |01011090|              |12/10/2015 10:19:37
12285|REFRIG SCHIN.ITUB.ORIGIN.2L                                 |25,00     |24500,00  |01011090|              |12/10/2015 10:19:37
12286|REFRIG SCHIN.ITUB.MACA.5L                                   |25,00     |25000,00  |01011090|              |12/10/2015 10:19:37
12287|GELATINA PO APTI UVA 45G                                    |28,00     |7000,00   |01011090|              |12/10/2015 10:19:37
12288|GELATINA APTI.VITA.UVA45G                                   |14,00     |7000,00   |01011090|              |12/10/2015 10:19:37
12289|GELATINA APTI.VITA.MORANGO45G                               |28,00     |7000,00   |01011090|              |12/10/2015 10:19:37
12290|SUCO REFRESKANT MARACUJA 25G                                |27,00     |9000,00   |210690  |              |12/10/2015 10:19:37
12291|SUCO REFRESKANT TANGERINA 25G                               |45,00     |9000,00   |210690  |              |12/10/2015 10:19:37
12292|SUCO REFRESKANT SALADA FRT25G                               |27,00     |9000,00   |210690  |              |12/10/2015 10:19:37
12293|SUCO REFRESKANT MORANGO 25G                                 |36,00     |9000,00   |21069010|              |12/10/2015 10:19:37
12294|SUCO REFRESKANT MANGA 25G                                   |18,00     |9000,00   |210690  |              |12/10/2015 10:19:37
12295|BISC MABEL MAIZ.800G                                        |288,00    |57500,00  |01011090|              |12/10/2015 10:19:37
12296|MACARRAO CRIST.SEMOL.C.OVO50G                               |52,00     |17300,00  |01011090|              |12/10/2015 10:19:37
12297|COLA MAXI.COLA.40G                                          |27,00     |9000,00   |35061090|              |12/10/2015 10:19:37
12298|SABAO BARRA.ESTRELA.1KG                                     |178,00    |44500,00  |01011090|              |12/10/2015 10:19:37
12299|VENENO K-OTHRINE.30ML                                       |444,00    |111000,00 |38086100|              |12/10/2015 10:19:37
12300|VEJA PERF.DA NATUREZA 500ML                                 |28,00     |28000,00  |01011090|              |12/10/2015 10:19:37
12301|ERVILHA LATA QUERO 280G                                     |95,00     |19000,00  |01011090|              |12/10/2015 10:19:37
12302|DETERG POLYLAR MULTIUSO                                     |0,00      |16000,00  |01011090|              |12/10/2015 10:19:37
12303|DETERG POLYLAR F. VERMELHAS                                 |116,00    |38500,00  |01011090|              |12/10/2015 10:19:37
12304|AZEITONA VERDES.SABORELLE150G                               |160,00    |39900,00  |01011090|              |12/10/2015 10:19:37
12305|AMENDOIM SABORELLE.500GM                                    |206,00    |103000,00 |12021000|              |12/10/2015 10:19:37
12306|BISC MABEL TORTIX LIMAO                                     |26,00     |26000,00  |01011090|              |12/10/2015 10:19:37
12307|CADERNO CAPA D.CRED.FOX 96F.                                |45,00     |45000,00  |01011090|              |12/10/2015 10:19:37
12308|MASSA P/BOLO.SABOR.COCO.400G                                |183,00    |36500,00  |01011090|              |12/10/2015 10:19:37
12309|MOLHO PIMENTA.SABORELLE 150ML                               |75,00     |14900,00  |01011090|              |12/10/2015 10:19:37
12310|MILHO MILHARIL 500G                                         |22,00     |7400,00   |01011090|              |12/10/2015 10:19:37
12311|CARNE PIC NIC FIAN.ANGLO320G                                |295,00    |59000,00  |01011090|              |12/10/2015 10:19:37
12312|COTONETES YORK 75 UN                                        |20,00     |20000,00  |560121  |              |12/10/2015 10:19:37
12313|MILHO CANJICA PACHA 500G                                    |113,00    |22500,00  |11042300|              |12/10/2015 10:19:37
12314|DETERG LIMPOL CHA VERDE 500ML                               |24,00     |24000,00  |01011090|              |12/10/2015 10:19:37
12315|SABAO ACE BASICO N.ERVA D.1KG                               |38,00     |38400,00  |01011090|              |12/10/2015 10:19:37
12316|SABAO TIXAN YPE PRIMAV.500G                                 |200,00    |50000,00  |34022000|              |12/10/2015 10:19:37
12317|SABONETE PAL.S.OLEO A.E L.90G                               |45,00     |15000,00  |34011190|              |12/10/2015 10:19:37
12318|SABAO PO TIXAN YPE FLOR/SOL1K                               |78,00     |38800,00  |01011090|              |12/10/2015 10:19:37
12319|ADOCANTE ZERO CAL 100ML                                     |168,00    |33500,00  |21069090|              |12/10/2015 10:19:37
12320|DOCE BRIGAD.MOCA F.NESTLE385G                               |98,00     |98000,00  |01011090|              |12/10/2015 10:19:37
12321|SUCO SABORELLE FRUTAS VERDES 240G                           |81,00     |27000,00  |20029010|              |12/10/2015 10:19:37
12322|CREME DENT.SORRISO 180G                                     |43,00     |42500,00  |01011090|              |12/10/2015 10:19:37
12323|CERA LIQ. KIJOIA 750ML                                      |40,00     |40000,00  |15211000|              |12/10/2015 10:19:37
12324|SABONETE FRANCIS S. IOR.PESEG                               |24,00     |6000,00   |340111  |              |12/10/2015 10:19:37
12325|SABONETE PHEBO TOQUE DE LAVDA                               |80,00     |16000,00  |34011190|              |12/10/2015 10:19:37
12326|AMAC QBOA ENCANTO 2L                                        |146,00    |36400,00  |01011090|              |12/10/2015 10:19:37
12327|DESATIVADO AMAC QBOA CARINHO 2L                             |146,00    |36400,00  |01011090|              |12/10/2015 10:19:37
12328|CERA POLITRIZ PERF.VERM.750ML                               |117,00    |39000,00  |340490  |              |12/10/2015 10:19:37
12329|SABAO BRILHANTE CRISTAL 5X1                                 |243,00    |48500,00  |01011090|              |12/10/2015 10:19:37
12330|LEITE COND.LEITBOM 395G                                     |20,00     |19900,00  |01011090|              |12/10/2015 10:19:37
12331|CADERNO CAPA D.CREDEAL AZ.48F                               |50,00     |12500,00  |01011090|              |12/10/2015 10:19:37
12332|CADERNO CAPA D.CREDEAL AZ.96F                               |40,00     |19900,00  |01011090|              |12/10/2015 10:19:37
12333|CADERNO CAPA D.CREDEAL V.96F                                |53,00     |17500,00  |01011090|              |12/10/2015 10:19:37
12334|MACARRAO MAD.ESPAGUETE 500G                                 |17,00     |16900,00  |01011090|              |12/10/2015 10:19:37
12335|MACARRAO MADRE.FURADINHO500G                                |70,00     |17500,00  |01011090|              |12/10/2015 10:19:37
12336|MACARRAO PAUL.PADRE NOSSO500G                               |13,00     |13000,00  |01011090|              |12/10/2015 10:19:37
12337|SUCO SABORELLE MORANGO SILV.240G                            |108,00    |27000,00  |21069010|              |12/10/2015 10:19:37
12338|BISC WAFER MORANGO 115G                                     |13,00     |12500,00  |01011090|              |12/10/2015 10:19:37
12339|COND SEDA LISO PERFEITO 350ML                               |78,00     |78000,00  |01011090|              |12/10/2015 10:19:37
12340|PAPEL HIG.DELUX 4X1                                         |72,00     |14300,00  |01011090|              |12/10/2015 10:19:37
12341|MASSA EMEGE BAUNILHA 450G                                   |75,00     |24900,00  |01011090|              |12/10/2015 10:19:37
12342|MASSA EMEGE LARANJA 450G                                    |127,00    |25300,00  |01011090|              |12/10/2015 10:19:37
12343|MASSA EMEGE COCO 450G                                       |50,00     |24900,00  |01011090|              |12/10/2015 10:19:37
12344|SABAO OMO MULTIACAO 500G                                    |168,00    |56000,00  |01011090|              |12/10/2015 10:19:37
12345|POLVILHO MATUTO DOCE 1KG                                    |270,00    |54000,00  |01011090|              |12/10/2015 10:19:37
12346|FEIJAO RIO VERMELHO 1X1                                     |165,00    |32900,00  |01011090|              |12/10/2015 10:19:37
12347|ABS ALWAYS NOTURNO C.ABAS 8X1                               |0,00      |63500,00  |01011090|              |12/10/2015 10:19:37
12348|SARDINHA PESCADOR MLHO 130G                                 |198,00    |39500,00  |160413  |              |12/10/2015 10:19:37
12349|TINTURA NUTRISSE 57 CHOC.PURO                               |107,00    |107100,00 |01011090|              |12/10/2015 10:19:37
12350|TINTURA KOLESTON 20 PRETO                                   |305,00    |152500,00 |01011090|              |12/10/2015 10:19:37
12351|TINTURA KOLESTON 6646 CEREJA                                |518,00    |172500,00 |01011090|              |12/10/2015 10:19:37
12352|DOCE GOIABADA PREDILECTA 500G                               |52,00     |13000,00  |01011090|              |12/10/2015 10:19:37
12353|CADERNO CAPA D.CREDEAL V.48F                                |70,00     |13900,00  |01011090|              |12/10/2015 10:19:37
12354|CADERNO CAPA D.CREDEAL VER96F                               |18,00     |17500,00  |01011090|              |12/10/2015 10:19:37
12355|BISC MAIZENA FAVILLE 400G                                   |0,00      |14900,00  |01011090|              |12/10/2015 10:19:37
12356|BISC MAIZENA ZADIMEL 400G                                   |0,00      |15800,00  |01011090|              |12/10/2015 10:19:37
12357|BISC CREAM CRACKER ZADIMEL400                               |79,00     |15800,00  |01011090|              |12/10/2015 10:19:37
12358|SUCO SABORELLE SALADA DE FRUTAS 240G                        |54,00     |27000,00  |21069010|              |12/10/2015 10:19:37
12359|PAPEL HIG.PERS.JASMIM 4X1                                   |118,00    |23500,00  |01011090|              |12/10/2015 10:19:37
12360|ESPONJA LIMP.WISH D.FACE 3X1                                |50,00     |12500,00  |01011090|              |12/10/2015 10:19:37
12361|PRENDEDOR ROUPAS AUREA 12UN                                 |43,00     |8500,00   |01011090|              |12/10/2015 10:19:37
12362|GRAMPO ACO LALUPE CAST.N5.100                               |0,00      |14000,00  |01011090|              |12/10/2015 10:19:37
12363|VELA GLORIA 8UN. 10G                                        |0,00      |9900,00   |01011090|              |12/10/2015 10:19:37
12364|LUSTRA MOVEIS OLEO PEROBA200M                               |0,00      |81000,00  |01011090|              |12/10/2015 10:19:37
12365|ARROZ SAFRA TIPO 3 5X1                                      |960,00    |192000,00 |10063021|              |12/10/2015 10:19:37
12366|AZEITONA VERDE BONAMASSA 379G                               |0,00      |20500,00  |01011090|              |12/10/2015 10:19:37
12367|MILHO VERDE CONS.QUERO 280G                                 |0,00      |15000,00  |10059010|              |12/10/2015 10:19:37
12368|EXTRATO ELEFANTE KNORR 130G                                 |61,00     |15300,00  |200290  |              |12/10/2015 10:19:37
12369|FEIJOADA BRASILEIRA ANGLO430G                               |0,00      |54500,00  |16010000|              |12/10/2015 10:19:37
12370|MARGARINA DELICIA 0%GORD.250G                               |90,00     |30000,00  |15171000|              |12/10/2015 10:19:37
12371|PANO DE CHAO ULTIUSO ALGO BOM                               |0,00      |63000,00  |01011090|              |12/10/2015 10:19:37
12372|TIJELA YANGZI ESM.C.T.20CM                                  |413,00    |82500,00  |01011090|              |12/10/2015 10:19:37
12373|TIJELA YANGZI ESM.C.T.18CM                                  |275,00    |68800,00  |01011090|              |12/10/2015 10:19:37
12374|TIJELA YANGZIESM.C.T.16CM                                   |57,00     |57100,00  |01011090|              |12/10/2015 10:19:37
12375|TIJELA YANGZI ESM.C.T.14CM                                  |174,00    |43600,00  |01011090|              |12/10/2015 10:19:37
12376|XICARA H.CONJ.CAFE LISA 4X1                                 |197,00    |65500,00  |01011090|              |12/10/2015 10:19:37
12377|PENEIRA FUBA 25CM                                           |580,00    |145000,00 |96040000|              |12/10/2015 10:19:37
12378|PENEIRA FUBA 20CM                                           |0,00      |88500,00  |96040000|              |12/10/2015 10:19:37
12379|SABONETE LUX S.EXT.DE F.90G                                 |0,00      |11500,00  |34011190|              |12/10/2015 10:19:37
12380|BROINHAS DE MILHO LIANE 400G                                |39,00     |19500,00  |01011090|              |12/10/2015 10:19:37
12381|DETERG YPE NEUTRO 500ML                                     |72,00     |24000,00  |34022000|              |12/10/2015 10:19:37
12382|BISC DANIX SHOCOLATE 170G                                   |64,00     |16000,00  |01011090|              |12/10/2015 10:19:37
12383|SABAO BARRA MINUANO 5X1                                     |190,00    |37900,00  |01011090|              |12/10/2015 10:19:37
12384|PAPEL ALUM.BOREDA L.45CM                                    |24,00     |24100,00  |01011090|              |12/10/2015 10:19:37
12385|ESMALTE IMPAL.P.OURO 7,5ML                                  |78,00     |26000,00  |01011090|              |12/10/2015 10:19:37
12386|ESMALTE IMPAL.P.COBRE 7,5ML                                 |0,00      |22500,00  |01011090|              |12/10/2015 10:19:37
12387|ESMALTE IMPAL.P.AMORE 7,5ML                                 |90,00     |30000,00  |33043000|              |12/10/2015 10:19:37
12388|COCO RAL.ADOC.MAIS C.50G                                    |8,00      |7800,00   |080111  |              |12/10/2015 10:19:37
12389|BISC AGUA E SAL LE PETIT 400G                               |17,00     |17000,00  |01011090|              |12/10/2015 10:19:37
12390|BISC FLAVOR+WAFERS125G                                      |20,00     |9900,00   |01011090|              |12/10/2015 10:19:37
12391|LENCOS UMEDECIDOS HYGI MILD                                 |108,00    |21500,00  |01011090|              |12/10/2015 10:19:37
12392|BISC PANETTONE TURMA MONICA                                 |210,00    |70000,00  |01011090|              |12/10/2015 10:19:37
12393|SANDALIA HAV COLOR 37/38                                    |0,00      |130000,00 |64022000|              |12/10/2015 10:19:37
12394|CREME SEDA PENT.VERAO BLOCK                                 |41,00     |40900,00  |330499  |              |12/10/2015 10:19:37
12395|CREME SEDA PENT.VERAO ILU.300                               |205,00    |40900,00  |01011090|              |12/10/2015 10:19:37
12396|COND FRUCTIS ANTICASPA 300ML                                |65,00     |64900,00  |01011090|              |12/10/2015 10:19:37
12397|SHAMPOO FRUCTIS ANTICASPA300                                |161,00    |53500,00  |01011090|              |12/10/2015 10:19:37
12398|ABS SYM NOTURNO COM ABAS                                    |108,00    |21600,00  |01011090|              |12/10/2015 10:19:37
12399|COND SEDA VERAO ILUMINE 350ML                               |54,00     |53900,00  |01011090|              |12/10/2015 10:19:37
12400|COND SEDA BRILHO GLOSS 350ML                                |68,00     |67500,00  |01011090|              |12/10/2015 10:19:37
12401|SHAMPOO SEDA CONTROL UMECT350                               |162,00    |54000,00  |01011090|              |12/10/2015 10:19:37
12402|SHAMPOO SEDA VERAO ILUMINE350                               |0,00      |53000,00  |01011090|              |12/10/2015 10:19:37
12403|SHAMPOO SEDA BRILHO GLOS 350                                |54,00     |54000,00  |01011090|              |12/10/2015 10:19:37
12404|SABONETE FLOR YPE GELEIA REAL                               |26,00     |8500,00   |340111  |              |12/10/2015 10:19:37
12405|ABS NATURALMENTE C.A.                                       |50,00     |12400,00  |01011090|              |12/10/2015 10:19:37
12406|ABS SEMPRE LIVRE C.ABAS                                     |35,00     |34500,00  |01011090|              |12/10/2015 10:19:37
12407|DETERG YPE MACA 500ML                                       |26,00     |26000,00  |34022000|              |12/10/2015 10:19:37
12408|COND SEDA QUEDA CONTROL 350ML                               |135,00    |67500,00  |01011090|              |12/10/2015 10:19:37
12409|CADERNO CRED.HAPPY 10M.200FLS                               |323,00    |64500,00  |01011090|              |12/10/2015 10:19:37
12410|CADERNO ADVENTURE 15M. 300FL.                               |400,00    |79900,00  |01011090|              |12/10/2015 10:19:37
12411|CADERNO ADVENTURE 12M. 240FL.                               |124,00    |62000,00  |01011090|              |12/10/2015 10:19:37
12412|CADERNO ADVENTURE 10M 200FLS                                |263,00    |52500,00  |01011090|              |12/10/2015 10:19:37
12413|BOMBOM GAROTO MIX 300G                                      |0,00      |64500,00  |01011090|              |12/10/2015 10:19:37
12414|SODA CAUSTICA YARA 950G                                     |164,00    |41000,00  |01011090|              |12/10/2015 10:19:37
12415|GARRAFA TERM.PORT.INVIC.1L                                  |0,00      |139900,00 |961700  |              |12/10/2015 10:19:37
12416|GARRAFA TERM.PORT.INVIC.0,5L                                |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
12417|GARRAFA TERM.PORT.INVIC.0,25L                               |625,00    |125000,00 |01011090|              |12/10/2015 10:19:37
12418|CADERNO CRED. HAPPY 12M. 240S                               |74,00     |74000,00  |01011090|              |12/10/2015 10:19:37
12419|HIDRAT MONANGE FINAL F.200ML                                |52,00     |52000,00  |33072090|              |12/10/2015 10:19:37
12420|FARINHA MAND.PACHA 1KG                                      |17,00     |17000,00  |01011090|              |12/10/2015 10:19:37
12421|BISC ELBIS CREAM CRACKER 400G                               |126,00    |42000,00  |01011090|              |12/10/2015 10:19:37
12422|MARGARINA MESA COM SAL 250G                                 |26,00     |8700,00   |01011090|              |12/10/2015 10:19:37
12423|FARINHA DE COCO R. NORD.50G                                 |30,00     |7500,00   |01011090|              |12/10/2015 10:19:37
12424|DESINF PINHO URCA FLORAL 2L                                 |140,00    |34900,00  |380894  |              |12/10/2015 10:19:37
12425|ALVEJANTE LIM.ALU.POLI.500ML                                |104,00    |26000,00  |34021140|              |12/10/2015 10:19:37
12426|LEITE PO INTE.LEITEBOM 200G                                 |48,00     |23900,00  |01011090|              |12/10/2015 10:19:37
12427|CREME SORRISO T.R.90G                                       |19,00     |19000,00  |01011090|              |12/10/2015 10:19:37
12428|SABONETE PHEBO NAT.90G                                      |78,00     |26100,00  |34011190|              |12/10/2015 10:19:37
12429|PAPEL QUARDANAPOS14CM X14CM                                 |96,00     |32000,00  |01011090|              |12/10/2015 10:19:37
12430|CADERNO CRED.HAPPY 15M. 300FS                               |176,00    |88000,00  |01011090|              |12/10/2015 10:19:37
12431|CADERNO REDNOSE 12M. 240FLS                                 |0,00      |173000,00 |01011090|              |12/10/2015 10:19:37
12432|CADERNO DISNEY MARIE 10M.200F                               |349,00    |174400,00 |01011090|              |12/10/2015 10:19:37
12433|BISC LIANE RECH.CHOC.B.130G                                 |12,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12434|BISC LIANE RECH.CHOCOLA.130                                 |12,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12435|BISC LIANE RECH.ABACAXI 130G                                |30,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12436|BISC LIANE RECH.MORANGO 130G                                |12,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12437|BISC LIANE RECH.COCO 130G                                   |30,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12438|MAIONESE QUERO 250G                                         |0,00      |20500,00  |210390  |              |12/10/2015 10:19:37
12439|MACARRAO SERPENTINE SAB.500G                                |0,00      |21000,00  |01011090|              |12/10/2015 10:19:37
12440|MACARRAO PADRE N.LIANE 500G                                 |0,00      |22000,00  |01011090|              |12/10/2015 10:19:37
12441|ABS INTIMUS BASICO C.A.8X1                                  |28,00     |14000,00  |01011090|              |12/10/2015 10:19:37
12442|SABAO PO TIXAN YPE PRIM.1K                                  |276,00    |92000,00  |34022000|              |12/10/2015 10:19:37
12443|BISC ELBIS SALGA.PIZZA 85G                                  |24,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12444|BISC RECHEADO CHOC.SHOW GOL                                 |18,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12445|BISC RECHEADO MOR.SHOW GOL130                               |24,00     |6000,00   |01011090|              |12/10/2015 10:19:37
12446|PRENDEDOR ROUPA GINA 12UN                                   |100,00    |20000,00  |01011090|              |12/10/2015 10:19:37
12447|FIO DSNTAL MENTA TOPZ 100M                                  |100,00    |25000,00  |01011090|              |12/10/2015 10:19:37
12448|PASTA COM ABA OFICIO SOFT .                                 |20,00     |10000,00  |01011090|              |12/10/2015 10:19:37
12449|CERA INCOLOR POLILAR 800ML                                  |16,00     |15500,00  |01011090|              |12/10/2015 10:19:37
12450|VENENO MORTEIN RODASOL 6X1                                  |0,00      |22700,00  |01011090|              |12/10/2015 10:19:37
12451|CADERNO SPIDERMAN 15M. 300FLS                               |1095,00   |219000,00 |01011090|              |12/10/2015 10:19:37
12452|CADERNO RACER 15M. 300FLS                                   |995,00    |199000,00 |01011090|              |12/10/2015 10:19:37
12453|CADERNO QUI QUI BISCUIT 10M.                                |465,00    |155000,00 |01011090|              |12/10/2015 10:19:37
12454|SABONETE PHEBO F.PRIM.90G                                   |71,00     |23500,00  |34011190|              |12/10/2015 10:19:37
12455|ALVEJANTE DESTAC LAVAN.500ML                                |89,00     |29500,00  |340211  |              |12/10/2015 10:19:37
12456|COND PALM. ANTICASPA 350ML                                  |51,00     |51400,00  |01011090|              |12/10/2015 10:19:37
12457|SHAMPOO PALM.ANTICASPA 350ML                                |215,00    |43000,00  |01011090|              |12/10/2015 10:19:37
12458|EXTRATO COPO SOFRUTAS 260G                                  |14,00     |13700,00  |01011090|              |12/10/2015 10:19:37
12459|BISC PAO DE MEL BOLAMEL340G                                 |0,00      |52000,00  |19053100|              |12/10/2015 10:19:37
12460|SABAO BARRA LAVARTE COCO 5X1                                |0,00      |25000,00  |01011090|              |12/10/2015 10:19:37
12461|DESOD RED. APPLE ON UNIS.50G                                |250,00    |50000,00  |33072010|              |12/10/2015 10:19:37
12462|CREME DENT.TOTAL 12 90G                                     |0,00      |70000,00  |33061000|              |12/10/2015 10:19:37
12463|ACHOC PO SABORELLE 200G                                     |88,00     |17500,00  |01011090|              |12/10/2015 10:19:37
12464|SABAO B.URCA GLICERINADO5X1                                 |130,00    |25900,00  |01011090|              |12/10/2015 10:19:37
12465|SABAO B.URCA AZUL 5X1                                       |78,00     |25900,00  |01011090|              |12/10/2015 10:19:37
12466|FUBA DE MIMOSO MIHARIL 500G                                 |32,00     |6400,00   |01011090|              |12/10/2015 10:19:37
12467|CREME DE MILHO PACHA 500G                                   |24,00     |7900,00   |01011090|              |12/10/2015 10:19:37
12468|COCO RALADO UNICOCO P.100G                                  |90,00     |22500,00  |23065000|              |12/10/2015 10:19:37
12469|MACARRAO SEM.NINHO LIANE 500G                               |16,00     |15500,00  |01011090|              |12/10/2015 10:19:37
12470|MAIONESE SOYA 250G                                          |28,00     |13800,00  |210390  |              |12/10/2015 10:19:37
12471|AMAC MON BIJOU PUREZA AZ.2L                                 |83,00     |83000,00  |38099190|              |12/10/2015 10:19:37
12472|AMAC CONFORT AZUL 1,5L                                      |0,00      |46900,00  |01011090|              |12/10/2015 10:19:37
